"","id","submitted","updated","title","abstract","authors","affiliations","link_abstract","link_pdf","link_doi","comment","journal_ref","doi","primary_category","categories"
"177","adap-org/9707005v1","1997-07-22 17:51:10","1997-07-22 17:51:10","Coherence and clustering in ensembles of neural networks","  Large ensembles of globally coupled chaotic neural networks undergo a
transition to complete synchronization for high coupling intensities. The onset
of this fully coherent behavior is preceded by a regime where clusters of
networks with identical activity are spontaneously formed. In these regimes of
coherent collective evolution the dynamics of each neural network is still
chaotic. These results may be relevant to the study of systems where
interaction between elements is able to give rise to coherent complex behavior,
such as in cortex activity or in insect societies.
","D. H. Zanette|A. S. Mikhailov","Fritz-Haber Institut der Max-Planck-Gesellschaft|Fritz-Haber Institut der Max-Planck-Gesellschaft","http://arxiv.org/abs/adap-org/9707005v1","http://arxiv.org/pdf/adap-org/9707005v1","","9 pages, 4 figures, revtex","","","adap-org","adap-org|nlin.AO|q-bio"
"178","cond-mat/9707259v1","1997-07-24 14:11:13","1997-07-24 14:11:13","A coarse-grained, ``realistic'' model for Protein Folding","  A phenomenological model hamiltonian to describe the folding of a protein
with any given sequence is proposed. The protein is thought of as a collection
of pieces of helices; as a consequence its configuration space increases with
the number of secondary structure elements rather than with the number of
residues. The hamiltonian presents both local (i.e. single helix, accounting
for the stiffness of the chain) and non local (interactions between
hydrophobically-charged helices) terms, and is expected to provide a first tool
for studying the folding of real proteins. The partition function for a
simplified, but by no means trivial, version of the model is calculated almost
completely in an analytical way. The latter simplified model is also applied to
the study of a synthetic protein, and some preliminary results are shown.
","Pierpaolo Bruscolini","","http://arxiv.org/abs/cond-mat/9707259v1","http://arxiv.org/pdf/cond-mat/9707259v1","http://dx.doi.org/10.1063/1.474991","21 pages, 5 Postscript figures, RevTex; to be published in J. Chem.
  Phys","","10.1063/1.474991","cond-mat.soft","cond-mat.soft|q-bio"
"179","adap-org/9707006v1","1997-07-28 09:12:18","1997-07-28 09:12:18","Learning from Mistakes","  A simple model of self-organised learning with no classical (Hebbian)
reinforcement is presented. Synaptic connections involved in mistakes are
depressed. The model operates at a highly adaptive, probably critical, state
reached by extremal dynamics similar to that of recent evolution models. Thus,
one might think of the mechanism as synaptic Darwinism.
","Dante R. Chialvo|Per Bak","","http://arxiv.org/abs/adap-org/9707006v1","http://arxiv.org/pdf/adap-org/9707006v1","","12 pages, Latex2e","","","adap-org","adap-org|cond-mat|nlin.AO|q-bio"
"180","cond-mat/9707346v1","1997-07-31 22:00:24","1997-07-31 22:00:24","Flexive and Propulsive Dynamics of Elastica at Low Reynolds Numbers","  A stiff one-armed swimmer in glycerine goes nowhere, but if its arm is
elastic, exerting a restorative torque proportional to local curvature, the
swimmer can go on its way. Considering this happy consequence and the
principles of elasticity, we study a hyperdiffusion equation for the shape of
the elastica in viscous flow, find solutions for impulsive or oscillatory
forcing, and elucidate relevant aspects of propulsion. These results have
application in a variety of physical and biological contexts, from dynamic
biopolymer bending experiments to instabilities of elastic filaments.
","Chris H. Wiggins|Raymond E. Goldstein","Princeton University|University of Arizona","http://arxiv.org/abs/cond-mat/9707346v1","http://arxiv.org/pdf/cond-mat/9707346v1","http://dx.doi.org/10.1103/PhysRevLett.80.3879","4 pages, 4 eps figs, RevTeX, submitted to PRL","","10.1103/PhysRevLett.80.3879","cond-mat.soft","cond-mat.soft|q-bio"
"181","adap-org/9708001v1","1997-08-06 14:43:15","1997-08-06 14:43:15","Emergence of Algorithmic Languages in Genetic Systems","  In genetic systems there is a non-trivial interface between the sequence of
symbols which constitutes the chromosome, or ``genotype'', and the products
which this sequence encodes --- the ``phenotype''. This interface can be
thought of as a ``computer''. In this case the chromosome is viewed as an
algorithm and the phenotype as the result of the computation. In general only a
small fraction of all possible sequences of symbols makes any sense for a given
computer. The difficulty of finding meaningful algorithms by random mutation is
known as the brittleness problem. In this paper we show that mutation and
crossover favour the emergence of an algorithmic language which facilitates the
production of meaningful sequences following random mutations of the genotype.
We base our conclusions on an analysis of the population dynamics of a variant
of Kitano's neurogenetic model wherein the chromosome encodes the rules for
cellular division and the phenotype is a 16-cell organism interpreted as a
connectivity matrix for a feedforward neural network. We show that an
algorithmic language emerges, describe this language in extenso, and show how
it helps to solve the brittleness problem.
","O. Angeles|C. Stephens|H. Waelbroeck","","http://arxiv.org/abs/adap-org/9708001v1","http://arxiv.org/pdf/adap-org/9708001v1","","TeX source, 15 p., please email hwael or stephens for figures","","","adap-org","adap-org|nlin.AO|q-bio"
"182","adap-org/9708002v1","1997-08-06 15:07:39","1997-08-06 15:07:39","Self-Adaptation in Evolving Systems","  A theoretical and experimental analysis is made of the effects of
self-adaptation in a simple evolving system. Specifically, we consider the
effects of coding the mutation and crossover probabilities of a genetic
algorithm evolving in certain model fitness landscapes. The resultant
genotype-phenotype mapping is degenerate, there being no direct selective
advantage for one probability versus another. We show that the action of
mutation and crossover breaks this degeneracy leading to an induced symmetry
breaking among the genotypic synonyms. We demonstrate that this induced
symmetry breaking allows the system to self-adapt in a time dependent
environment.
","C. Stephens|I. Garcia|J. Mora|H. Waelbroeck","","http://arxiv.org/abs/adap-org/9708002v1","http://arxiv.org/pdf/adap-org/9708002v1","","LaTeX source, 16 p., please email hwael or stephens for figures","","","adap-org","adap-org|nlin.AO|q-bio"
"183","adap-org/9708003v1","1997-08-06 15:18:02","1997-08-06 15:18:02","Codon Bias and Mutability in HIV Sequences","  A survey of the patterns of synonymous codon preferences in the HIV env gene
reveals a relation between the codon bias and the mutability requirements in
different regions in the protein. At hypervariable regions in $gp120$, one
finds a greater proportion of codons that tend to mutate non-synonymously, but
to a target that is similar in hydrophobicity and volume. We argue that this
strategy results from a compromise between the selective pressure placed on the
virus by the induced immune response, which favours amino acid substitutions in
the complementarity determining regions, and the negative selection against
missense mutations that violate structural constraints of the env protein.
","H. Waelbroeck","","http://arxiv.org/abs/adap-org/9708003v1","http://arxiv.org/pdf/adap-org/9708003v1","","TeX source, 29 p., please email author for figures","","","adap-org","adap-org|nlin.AO|q-bio"
"184","adap-org/9708004v1","1997-08-06 16:00:09","1997-08-06 16:00:09","Symmetry Breaking and Adaptation: Evidence from a Toy Model of a Virus","  We argue that the phenomenon of symmetry breaking in genetics can enhance the
adaptability of a species to changes in the environment. In the case of a
virus, the claim is that the codon bias in the neutralization epitope improves
the virus' ability to generate mutants that evade the induced immune response.
We support our claim with a simple ``toy model'' of a viral epitope evolving in
competition with the immune system. The effective selective advantage of a
higher mutability leads to a dominance of codons that favour non-synonymous
mutations. The results in this paper suggest the possibility of emergence of an
algorithmic language in more complicated systems.
","J. Mora|C. Stephens|H. Waelbroeck","","http://arxiv.org/abs/adap-org/9708004v1","http://arxiv.org/pdf/adap-org/9708004v1","","TeX source, 10 p., please email hwael or stephens for figures","","","adap-org","adap-org|nlin.AO|q-bio"
"185","cond-mat/9708059v1","1997-08-07 14:51:59","1997-08-07 14:51:59","Dynamics of unbinding of polymers in a random medium","  We have studied the aging effect on the dynamics of unbinding of a double
stranded directed polymer in a random medium. By using the Monte Carlo dynamics
of a lattice model in two dimensions, for which disorder is known to be
relevant, the unbinding dynamics is studied by allowing the bound polymer to
relax in the random medium for a waiting time and then allowing the two strands
to unbind. The subsequent dynamics is formulated in terms of the overlap of the
two strands and also the overlap of each polymer with the configuration at the
start of the unbinding process. The interrelations between the two and the
nature of the dependence on the waiting time are studied.
","Somendra M. Bhattacharjee|A. Baumgartner","","http://arxiv.org/abs/cond-mat/9708059v1","http://arxiv.org/pdf/cond-mat/9708059v1","http://dx.doi.org/10.1063/1.474995","7 pages, latex, 3 figures, To appear in J. Chem. Phys","","10.1063/1.474995","cond-mat.soft","cond-mat.soft|q-bio"
"186","cond-mat/9708071v3","1997-08-10 18:53:38","1998-01-26 23:55:06","Non-Hermitian Localization and Population Biology","  The time evolution of spatial fluctuations in inhomogeneous d-dimensional
biological systems is analyzed. A single species continuous growth model, in
which the population disperses via diffusion and convection is considered.
Time-independent environmental heterogeneities, such as a random distribution
of nutrients or sunlight are modeled by quenched disorder in the growth rate.
Linearization of this model of population dynamics shows that the fastest
growing localized state dominates in a time proportional to a power of the
logarithm of the system size. Using an analogy with a Schrodinger equation
subject to a constant imaginary vector potential, we propose a delocalization
transition for the steady state of the nonlinear problem at a critical
convection threshold separating localized and extended states. In the limit of
high convection velocity, the linearized growth problem in $d$ dimensions
exhibits singular scaling behavior described by a (d-1)-dimensional
generalization of the noisy Burgers' equation, with universal singularities in
the density of states associated with disorder averaged eigenvalues near the
band edge in the complex plane. The Burgers mapping leads to unusual transverse
spreading of convecting delocalized populations.
","David R. Nelson|Nadav M. Shnerb","","http://arxiv.org/abs/cond-mat/9708071v3","http://arxiv.org/pdf/cond-mat/9708071v3","http://dx.doi.org/10.1103/PhysRevE.58.1383","22 pages, 11 figures","","10.1103/PhysRevE.58.1383","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.stat-mech|q-bio"
