"","id","submitted","updated","title","abstract","authors","affiliations","link_abstract","link_pdf","link_doi","comment","journal_ref","doi","primary_category","categories"
"27","astro-ph/9412027v1","1994-12-08 12:19:00","1994-12-08 12:19:00","Galaxies, Human Eyes and Artificial Neural Networks","  Quantitative morphological classification of galaxies is important for
understanding the origin of type frequency and correlations with environment.
But galaxy morphological classification is still mainly done visually by
dedicated individuals, in the spirit of Hubble's original scheme, and its
modifications. The rapid increase in data on galaxy images at low and high
redshift calls for re-examination of the classification schemes and for new
automatic methods. Here we show results from the first systematic comparison of
the dispersion among human experts classifying a uniformly selected sample of
over 800 digitised galaxy images. These galaxy images were then classified by
six of the authors independently. The human classifications are compared with
each other, and with an automatic classification by Artificial Neural Networks
(ANN). It is shown that the ANNs can replicate the classification by a human
expert to the same degree of agreement as that between two human experts.
","O. Lahav|A. Naim|R. J. Buta|H. G. Corwin|G. de Vaucouleurs|A. Dressler|J. P. Huchra|S. van den Bergh|S. Raychaudhury|L. Sodre Jr.|M. C. Storrie-Lombardi","","http://arxiv.org/abs/astro-ph/9412027v1","http://arxiv.org/pdf/astro-ph/9412027v1","http://dx.doi.org/10.1126/science.267.5199.859","To appear in Science. 13 pages, uuencoded compressed postscript file
  (not including 3 figures). Also available at (131.111.68.35)
  ftp://cast0.ast.cam.ac.uk/pub/lahav/science/ science5.ps.Z with figures
  science_fig1.ps.Z, science_fig2.ps.Z and science_fig3.ps.Z in same directory","","10.1126/science.267.5199.859","astro-ph","astro-ph"
"28","hep-ex/9501007v2","1995-01-18 08:54:52","1995-01-19 14:44:56","A novel approach to error function minimization for feedforward neural
  networks","  Feedforward neural networks with error backpropagation (FFBP) are widely
applied to pattern recognition. One general problem encountered with this type
of neural networks is the uncertainty, whether the minimization procedure has
converged to a global minimum of the cost function. To overcome this problem a
novel approach to minimize the error function is presented. It allows to
monitor the approach to the global minimum and as an outcome several
ambiguities related to the choice of free parameters of the minimization
procedure are removed.
","Ralph Sinkus","","http://arxiv.org/abs/hep-ex/9501007v2","http://arxiv.org/pdf/hep-ex/9501007v2","http://dx.doi.org/10.1016/0168-9002(95)00247-2","11 pages, latex, 3 figures appended as uuencoded file","Nucl.Instrum.Meth.A361:290-296,1995","10.1016/0168-9002(95)00247-2","hep-ex","hep-ex"
"29","cond-mat/9501082v1","1995-01-18 18:41:13","1995-01-18 18:41:13","Weight Space Structure and Internal Representations: a Direct Approach
  to Learning and Generalization in Multilayer Neural Network","  We analytically derive the geometrical structure of the weight space in
multilayer neural networks (MLN), in terms of the volumes of couplings
associated to the internal representations of the training set. Focusing on the
parity and committee machines, we deduce their learning and generalization
capabilities both reinterpreting some known properties and finding new exact
results. The relationship between our approach and information theory as well
as the Mitchison--Durbin calculation is established. Our results are exact in
the limit of a large number of hidden units, showing that MLN are a class of
exactly solvable models with a simple interpretation of replica symmetry
breaking.
","R. Monasson|R. Zecchina","","http://arxiv.org/abs/cond-mat/9501082v1","http://arxiv.org/pdf/cond-mat/9501082v1","http://dx.doi.org/10.1103/PhysRevLett.75.2432","12 pages, 1 compressed ps figure (uufile), RevTeX file","","10.1103/PhysRevLett.75.2432","cond-mat","cond-mat"
"30","astro-ph/9502078v1","1995-02-16 14:59:00","1995-02-16 14:59:00","A COMPARATIVE STUDY OF MORPHOLOGICAL CLASSIFICATIONS OF APM GALAXIES","  We investigate the consistency of visual morphological classifications of
galaxies by comparing classifications for 831 galaxies from six independent
observers. The galaxies were classified on laser print copy images or on
computer screen produced from scans with the Automated Plate Measuring (APM)
machine. Classifications are compared using the Revised Hubble numerical type
index T. We find that individual observers agree with one another with rms
combined dispersions of between 1.3 and 2.3 type units, typically about 1.8
units. The dispersions tend to decrease slightly with increasing angular
diameter and, in some cases, with increasing axial ratio $(b/a)$. The agreement
between independent observers is reasonably good but the scatter is
non-negligible. In spite of the scatter the Revised Hubble T system can be used
to train an automated galaxy classifier, e.g. an Artificial Neural Network, to
handle the large number of galaxy images that are being compiled in the APM and
other surveys.
","A. Naim|O. Lahav|R. J. Buta|H. G. Corwin Jr.|G. de Vaucouleurs|A. Dressler|J. P. Huchra|S. van den Bergh|S. Raychaudhury|L. Sodre Jr.|M. C. Storrie-Lombardi","","http://arxiv.org/abs/astro-ph/9502078v1","http://arxiv.org/pdf/astro-ph/9502078v1","http://dx.doi.org/10.1093/mnras/274.4.1107","12 pages, uu-encoded, compressed postscript file. 8 figures and the
  tables in the appendices are available on request from hn@ast.cam.ac.uk. The
  postscript file with figures included is available via anonymous ftp to
  ftp://cass00.ast.cam.ac.uk/pub/hn/apm1.ps ; Mon. Not. R. Astr. Soc., in press","","10.1093/mnras/274.4.1107","astro-ph","astro-ph"
"31","hep-ph/9502367v1","1995-02-22 16:21:04","1995-02-22 16:21:04","JET ANALYSIS BY NEURAL NETWORKS IN HIGH ENERGY HADRON-HADRON COLLISIONS","  We study the possibility to employ neural networks to simulate jet clustering
procedures in high energy hadron-hadron collisions. We concentrate our analysis
on the Fermilab Tevatron energy and on the $k_\bot$ algorithm. We consider both
supervised multilayer feed-forward network trained by the backpropagation
algorithm and unsupervised learning, where the neural network autonomously
organizes the events in clusters.
","P. De Felice|G. Nardulli|G. Pasquariello","","http://arxiv.org/abs/hep-ph/9502367v1","http://arxiv.org/pdf/hep-ph/9502367v1","http://dx.doi.org/10.1016/0370-2693(95)00608-N","9 pages, latex, 2 figures not included.","Phys.Lett. B354 (1995) 473-480","10.1016/0370-2693(95)00608-N","hep-ph","hep-ph"
"32","cmp-lg/9502034v1","1995-02-24 13:25:14","1995-02-24 13:25:14","Grouping Words Using Statistical Context","  This paper (cmp-lg/yymmnnn) has been accepted for publication in the student
session of EACL-95. It outlines ongoing work using statistical and unsupervised
neural network methods for clustering words in untagged corpora. Such
approaches are of interest when attempting to understand the development of
human intuitive categorization of language as well as for trying to improve
computational methods in natural language understanding. Some preliminary
results using a simple statistical approach are described, along with work
using an unsupervised neural network to distinguish between the sense classes
into which words fall.
","Christopher C. Huckle","University of Edinburgh","http://arxiv.org/abs/cmp-lg/9502034v1","http://arxiv.org/pdf/cmp-lg/9502034v1","","This file should be converted using uudecode followed by uncompress.
  It is in PostScript format, and 3 pages in length","","","cmp-lg","cmp-lg|cs.CL"
"33","astro-ph/9503001v1","1995-03-01 10:10:00","1995-03-01 10:10:00","AUTOMATED MORPHOLOGICAL CLASSIFICATION OF APM GALAXIES BY SUPERVISED
  ARTIFICIAL NEURAL NETWORKS","  We train Artificial Neural Networks to classify galaxies based solely on the
morphology of the galaxy images as they appear on blue survey plates. The
images are reduced and morphological features such as bulge size and the number
of arms are extracted, all in a fully automated manner. The galaxy sample was
first classified by 6 independent experts. We use several definitions for the
mean type of each galaxy, based on those classifications. We then train and
test the network on these features. We find that the rms error of the network
classifications, as compared with the mean types of the expert classifications,
is 1.8 Revised Hubble Types. This is comparable to the overall rms dispersion
between the experts. This result is robust and almost completely independent of
the network architecture used.
","A. Naim|O. Lahav|L. Sodre Jr.|M. C. Storrie-Lombardi","","http://arxiv.org/abs/astro-ph/9503001v1","http://arxiv.org/pdf/astro-ph/9503001v1","http://dx.doi.org/10.1093/mnras/275.3.567","The full paper contains 25 pages, and includes 22 figures. It is
  available at ftp://ftp.ast.cam.ac.uk/pub/hn/apm2.ps . The table in the
  appendix is available on request from hn@ast.cam.ac.uk. Mon. Not. R. Astr.
  Soc., in press","","10.1093/mnras/275.3.567","astro-ph","astro-ph"
"34","cond-mat/9503101v1","1995-03-17 20:06:29","1995-03-17 20:06:29","Preprocessing in Attractor Neural Networks","  Preprocessing the input patterns seems the simplest approach to invariant
pattern recognition by neural networks. The Fourier transform has been proposed
as an appropriate and elegant preprocessor. Nevertheless, we show in this work
that the performance of this kind of preprocessor is strongly affected by the
number of stored informations. This is because the phase of the Fourier
transform plays a more important role than the amplitude in the recognition
process.
","C. G. Carvalhaes|A. T. Costa Jr.|T. J. P. Penna","","http://arxiv.org/abs/cond-mat/9503101v1","http://arxiv.org/pdf/cond-mat/9503101v1","http://dx.doi.org/10.1142/S0129183195000022","to appear in Int.J.Mod.Phys.C, PostScript file","","10.1142/S0129183195000022","cond-mat","cond-mat"
"35","cmp-lg/9503023v1","1995-03-22 11:29:41","1995-03-22 11:29:41","A fast partial parse of natural language sentences using a connectionist
  method","  The pattern matching capabilities of neural networks can be used to locate
syntactic constituents of natural language. This paper describes a fully
automated hybrid system, using neural nets operating within a grammatic
framework. It addresses the representation of language for connectionist
processing, and describes methods of constraining the problem size. The
function of the network is briefly explained, and results are given.
","Caroline Lyon|Bob Dickerson","University of Hertfordshire|University of Hertfordshire","http://arxiv.org/abs/cmp-lg/9503023v1","http://arxiv.org/pdf/cmp-lg/9503023v1","","8 pages, 3 Postscript figures, uses eaclap.sty it needs LaTeX2e and
  uses begin{filecontents*} to write out the 3 PostScript figures.","","","cmp-lg","cmp-lg|cs.CL"
"36","astro-ph/9504092v1","1995-04-26 15:36:56","1995-04-26 15:36:56","Automated classification of IUE low dispersion spectra (I)","  Along the life of the IUE project, a large archive with spectral data has
been generated, requiring automated classification methods to be analyzed in an
objective form. Previous automated classification methods used with IUE spectra
were based on multivariate statistics. In this paper, we compare two
classification methods that can be directly applied to spectra in the archive:
metric distance and artificial neural networks. These methods are used to
classify IUE low-dispersion spectra of normal stars with spectral types ranging
from O3 to G5. The classification based on artificial neural networks performs
better than the metric distance, allowing the determination of the spectral
classes with an accuracy of 1.1 spectral subclasses.
  KeyWords: data analysis, spectroscopic, fundamental parameters
","E. F. Vieira|J. D. Ponz","LAEFF - INTA - Spain|ESA","http://arxiv.org/abs/astro-ph/9504092v1","http://arxiv.org/pdf/astro-ph/9504092v1","","6 pages, 5 figures, uses standard Springer-Verlag Astronony and
  Astrophysics l-aa.sty macros version 3.0 and epsf.tex. The PostScript file","","","astro-ph","astro-ph"
